1	2.34	1.007407407	2.357333332	2.685	1.9	0.496296296	0.942962962	2.047	1.311675623	0.44	2.029850746	0.927	0.948643256	0.672
1	2.34	1.007407407	2.357333332	2.685	2.19	0.651851852	1.427555556	2.256	1.190159574	0.15	1.545454545	0.841	0.859309138	1.155
1	2.34	1.007407407	2.357333332	2.685	1.81	0.474074074	0.858074074	1.999	1.343171586	0.53	2.125	0.95	0.962944411	0.496
1	2.34	1.007407407	2.357333332	2.685	2.34	0.642962963	1.504533333	2.221	1.208914903	0	1.566820276	0.855	0.863958241	1.098
1	2.34	1.007407407	2.357333332	2.685	2.22	0.666666667	1.480000001	2.275	1.18021978	0.12	1.511111111	0.834	0.851670834	1.182
-1	2.46	0.816814815	2.009364445	2.385	1.26	0.340740741	0.429333334	1.834	1.300436205	1.2	2.397173913	0.919	0.958188289	0.223
-1	2.46	0.816814815	2.009364445	2.385	1.42	0.562962963	0.799407407	2.127	1.121297602	1.04	1.450921053	0.793	0.821952987	0.421
-1	2.46	0.816814815	2.009364445	2.385	0.78	0.703703704	0.548888889	2.07	1.152173913	1.68	1.160736842	0.815	0.754052523	0.397
-1	2.46	0.816814815	2.009364445	2.385	1.84	0.474074074	0.872296296	1.978	1.205763397	0.62	1.72296875	0.853	0.871517991	0.347
-1	2.46	0.816814815	2.009364445	2.385	0.4	0.113407407	0.045362963	1.499	1.591060707	2.06	7.202482038	1.125	1.153829288	0.54
-1	2.46	0.816814815	2.009364445	2.385	1.25	0.281481481	0.351851851	1.684	1.416270784	1.21	2.901842105	1.001	1.002497574	0.005
-1	2.46	0.816814815	2.009364445	2.385	1.54	0.533333333	0.821333333	1.927	1.237675143	0.92	1.531527778	0.875	0.837836137	0.311
-1	2.46	0.816814815	2.009364445	2.385	1.39	0.444444444	0.617777777	2.009	1.18715779	1.07	1.837833333	0.839	0.889395283	0.366
-1	2.46	0.816814815	2.009364445	2.385	1.94	0.474074074	0.919703704	1.987	1.200301963	0.52	1.72296875	0.849	0.871517991	0.353
-1	2.46	0.816814815	2.009364445	2.385	1.81	0.4	0.724	1.87	1.27540107	0.65	2.042037037	0.902	0.917630054	0.261
-1	2.17	0.851851852	1.848518519	2.484	1.4	0.2	0.28	1.627	1.526736325	0.77	4.259259259	1.079	1.091214169	0.987
1	2.17	0.851851852	1.848518519	2.484	1.78	0.455555556	0.81088889	1.98	1.254545455	0.39	1.869918699	0.887	0.899626948	0.891
1	2.17	0.851851852	1.848518519	2.484	1.61	0.477777778	0.769222223	2.015	1.232754342	0.56	1.782945736	0.871	0.886098724	0.974
1	2.17	0.851851852	1.848518519	2.484	1.89	0.477777778	0.903	2.016	1.232142857	0.28	1.782945736	0.871	0.886098724	0.976
